Longitude,Latitude,DL_Min,DL_Max,DL_Mean,DL_Median,UL_Min,UL_Max,UL_Mean,UL_Median,Z_DL,Z_UL,NZ_DL,NZ_UL,DL_OR,UL_OR,DL_Total_Count,UL_Total_Count,T1_First_Entry,T2_Last_Entry,T3_DL_Median,T4_UL_Median,T5_DL_Mean,T6_UL_Mean,date
150.707,-34.055095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081499316.0,1643081499316.0,1643081499316.0,1643081499316.0,1643081499316.0,1643081499316.0,2022-01-25
150.70702,-34.0553775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081474005.0,1643081474005.0,1643081474005.0,1643081474005.0,1643081474005.0,1643081474005.0,2022-01-25
150.70703,-34.0554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081476218.0,1643081476218.0,1643081476218.0,1643081476218.0,1643081476218.0,1643081476218.0,2022-01-25
150.70703,-34.0541925,34.0,34.0,34.0,34.0,2736.0,2736.0,2736.0,2736.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081534330.0,1643081534330.0,1643081534330.0,1643081534330.0,1643081534330.0,1643081534330.0,2022-01-25
150.70704,-34.055175,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1643081498240.0,1643081498240.0,1643081498240.0,1643081498240.0,1643081498240.0,1643081498240.0,2022-01-25
150.70708,-34.05543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081477179.0,1643081477179.0,1643081477179.0,1643081477179.0,1643081477179.0,1643081477179.0,2022-01-25
150.70711,-34.0554525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081478165.0,1643081478165.0,1643081478165.0,1643081478165.0,1643081478165.0,1643081478165.0,2022-01-25
150.70711,-34.0552675,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081497204.0,1643081497204.0,1643081497204.0,1643081497204.0,1643081497204.0,1643081497204.0,2022-01-25
150.70714,-34.054115,44.0,44.0,44.0,44.0,1311.0,1311.0,1311.0,1311.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081536361.0,1643081536361.0,1643081536361.0,1643081536361.0,1643081536361.0,1643081536361.0,2022-01-25
150.70716,-34.0554875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081480085.0,1643081480085.0,1643081480085.0,1643081480085.0,1643081480085.0,1643081480085.0,2022-01-25
150.70716,-34.0553325,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081495280.0,1643081495280.0,1643081495280.0,1643081495280.0,1643081495280.0,1643081495280.0,2022-01-25
150.70719,-34.05551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081481341.0,1643081481341.0,1643081481341.0,1643081481341.0,1643081481341.0,1643081481341.0,2022-01-25
150.70723,-34.0555325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081483259.0,1643081483259.0,1643081483259.0,1643081483259.0,1643081483259.0,1643081483259.0,2022-01-25
150.70724,-34.0553975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081494330.0,1643081494330.0,1643081494330.0,1643081494330.0,1643081494330.0,1643081494330.0,2022-01-25
150.70725,-34.05554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081484243.0,1643081484243.0,1643081484243.0,1643081484243.0,1643081484243.0,1643081484243.0,2022-01-25
150.70728,-34.05554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1643081485201.0,1643081487125.0,1643081485201.0,1643081485201.0,1643081485201.0,1643081485201.0,2022-01-25
150.70728,-34.0554425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081492228.0,1643081492228.0,1643081492228.0,1643081492228.0,1643081492228.0,1643081492228.0,2022-01-25
150.70729,-34.0555325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081488084.0,1643081488084.0,1643081488084.0,1643081488084.0,1643081488084.0,1643081488084.0,2022-01-25
150.70729,-34.05552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081490300.0,1643081490300.0,1643081490300.0,1643081490300.0,1643081490300.0,1643081490300.0,2022-01-25
150.70729,-34.0540325,20.0,20.0,20.0,20.0,1197.0,1197.0,1197.0,1197.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081537331.0,1643081537331.0,1643081537331.0,1643081537331.0,1643081537331.0,1643081537331.0,2022-01-25
150.7073,-34.0554825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081490966.0,1643081490966.0,1643081490966.0,1643081490966.0,1643081490966.0,1643081490966.0,2022-01-25
150.70743,-34.053945,16.0,16.0,16.0,16.0,1140.0,1140.0,1140.0,1140.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081539311.0,1643081539311.0,1643081539311.0,1643081539311.0,1643081539311.0,1643081539311.0,2022-01-25
150.70757,-34.05385,42.0,42.0,42.0,42.0,2850.0,2850.0,2850.0,2850.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081540326.0,1643081540326.0,1643081540326.0,1643081540326.0,1643081540326.0,1643081540326.0,2022-01-25
150.7077,-34.05375,71.0,71.0,71.0,71.0,3249.0,3249.0,3249.0,3249.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081541330.0,1643081541330.0,1643081541330.0,1643081541330.0,1643081541330.0,1643081541330.0,2022-01-25
150.70785,-34.05365,38.0,38.0,38.0,38.0,2052.0,2052.0,2052.0,2052.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081543339.0,1643081543339.0,1643081543339.0,1643081543339.0,1643081543339.0,1643081543339.0,2022-01-25
150.708,-34.0535325,34.0,34.0,34.0,34.0,627.0,627.0,627.0,627.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081544331.0,1643081544331.0,1643081544331.0,1643081544331.0,1643081544331.0,1643081544331.0,2022-01-25
150.70815,-34.05342,40.0,40.0,40.0,40.0,1082.0,1082.0,1082.0,1082.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081546336.0,1643081546336.0,1643081546336.0,1643081546336.0,1643081546336.0,1643081546336.0,2022-01-25
150.70831,-34.0533,37.0,37.0,37.0,37.0,1368.0,1368.0,1368.0,1368.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081547326.0,1643081547326.0,1643081547326.0,1643081547326.0,1643081547326.0,1643081547326.0,2022-01-25
150.70847,-34.05318,28.0,28.0,28.0,28.0,1824.0,1824.0,1824.0,1824.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081549363.0,1643081549363.0,1643081549363.0,1643081549363.0,1643081549363.0,1643081549363.0,2022-01-25
150.70863,-34.053055,24.0,24.0,24.0,24.0,912.0,912.0,912.0,912.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081550326.0,1643081550326.0,1643081550326.0,1643081550326.0,1643081550326.0,1643081550326.0,2022-01-25
150.70879,-34.05293,40.0,40.0,40.0,40.0,2280.0,2280.0,2280.0,2280.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081551344.0,1643081551344.0,1643081551344.0,1643081551344.0,1643081551344.0,1643081551344.0,2022-01-25
150.70897,-34.0527975,49.0,49.0,49.0,49.0,1082.0,1082.0,1082.0,1082.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081553306.0,1643081553306.0,1643081553306.0,1643081553306.0,1643081553306.0,1643081553306.0,2022-01-25
150.70916,-34.0526575,59.0,59.0,59.0,59.0,969.0,969.0,969.0,969.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081554311.0,1643081554311.0,1643081554311.0,1643081554311.0,1643081554311.0,1643081554311.0,2022-01-25
150.70934,-34.0525175,20.0,20.0,20.0,20.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081556324.0,1643081556324.0,1643081556324.0,1643081556324.0,1643081556324.0,1643081556324.0,2022-01-25
