Longitude,Latitude,DL_Min,DL_Max,DL_Mean,DL_Median,UL_Min,UL_Max,UL_Mean,UL_Median,Z_DL,Z_UL,NZ_DL,NZ_UL,DL_OR,UL_OR,DL_Total_Count,UL_Total_Count,T1_First_Entry,T2_Last_Entry,T3_DL_Median,T4_UL_Median,T5_DL_Mean,T6_UL_Mean,date
150.70701,-34.0551025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081499264.0,1643081499264.0,1643081499264.0,1643081499264.0,1643081499264.0,1643081499264.0,2022-01-25
150.70703,-34.0554025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081476210.0,1643081476210.0,1643081476210.0,1643081476210.0,1643081476210.0,1643081476210.0,2022-01-25
150.70703,-34.0541925,452.0,452.0,452.0,452.0,13785.0,13785.0,13785.0,13785.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081534354.0,1643081534354.0,1643081534354.0,1643081534354.0,1643081534354.0,1643081534354.0,2022-01-25
150.70704,-34.05518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081498173.0,1643081498173.0,1643081498173.0,1643081498173.0,1643081498173.0,1643081498173.0,2022-01-25
150.70707,-34.055425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081477223.0,1643081477223.0,1643081477223.0,1643081477223.0,1643081477223.0,1643081477223.0,2022-01-25
150.7071,-34.0552525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081497295.0,1643081497295.0,1643081497295.0,1643081497295.0,1643081497295.0,1643081497295.0,2022-01-25
150.70712,-34.0554575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081478290.0,1643081478290.0,1643081478290.0,1643081478290.0,1643081478290.0,1643081478290.0,2022-01-25
150.70715,-34.0554825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081480291.0,1643081480291.0,1643081480291.0,1643081480291.0,1643081480291.0,1643081480291.0,2022-01-25
150.70715,-34.0541075,655.0,655.0,655.0,655.0,20055.0,20055.0,20055.0,20055.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081536354.0,1643081536354.0,1643081536354.0,1643081536354.0,1643081536354.0,1643081536354.0,2022-01-25
150.70717,-34.0553375,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081495306.0,1643081495306.0,1643081495306.0,1643081495306.0,1643081495306.0,1643081495306.0,2022-01-25
150.70719,-34.055515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081481099.0,1643081481099.0,1643081481099.0,1643081481099.0,1643081481099.0,1643081481099.0,2022-01-25
150.70723,-34.05553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081483014.0,1643081483014.0,1643081483014.0,1643081483014.0,1643081483014.0,1643081483014.0,2022-01-25
150.70724,-34.0554,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081494348.0,1643081494348.0,1643081494348.0,1643081494348.0,1643081494348.0,1643081494348.0,2022-01-25
150.70725,-34.05554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081483975.0,1643081483975.0,1643081483975.0,1643081483975.0,1643081483975.0,1643081483975.0,2022-01-25
150.70728,-34.05554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1643081484940.0,1643081487240.0,1643081484940.0,1643081484940.0,1643081484940.0,1643081484940.0,2022-01-25
150.70728,-34.0554425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081492108.0,1643081492108.0,1643081492108.0,1643081492108.0,1643081492108.0,1643081492108.0,2022-01-25
150.70728,-34.054035,397.0,397.0,397.0,397.0,12251.0,12251.0,12251.0,12251.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081537333.0,1643081537333.0,1643081537333.0,1643081537333.0,1643081537333.0,1643081537333.0,2022-01-25
150.70729,-34.0555325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081488144.0,1643081488144.0,1643081488144.0,1643081488144.0,1643081488144.0,1643081488144.0,2022-01-25
150.70729,-34.0555175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081490056.0,1643081490056.0,1643081490056.0,1643081490056.0,1643081490056.0,1643081490056.0,2022-01-25
150.7073,-34.0554775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1643081491015.0,1643081491015.0,1643081491015.0,1643081491015.0,1643081491015.0,1643081491015.0,2022-01-25
150.70743,-34.0539475,298.0,298.0,298.0,298.0,9064.0,9064.0,9064.0,9064.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081539351.0,1643081539351.0,1643081539351.0,1643081539351.0,1643081539351.0,1643081539351.0,2022-01-25
150.70756,-34.0538575,271.0,271.0,271.0,271.0,7918.0,7918.0,7918.0,7918.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081540350.0,1643081540350.0,1643081540350.0,1643081540350.0,1643081540350.0,1643081540350.0,2022-01-25
150.7077,-34.0537525,205.0,205.0,205.0,205.0,6212.0,6212.0,6212.0,6212.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081541320.0,1643081541320.0,1643081541320.0,1643081541320.0,1643081541320.0,1643081541320.0,2022-01-25
150.70785,-34.0536525,198.0,198.0,198.0,198.0,5928.0,5928.0,5928.0,5928.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1643081543319.0,1643081543319.0,1643081543319.0,1643081543319.0,1643081543319.0,1643081543319.0,2022-01-25
